Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
249541,Wired Headphones,1,11.99,09/11/19 18:07,"328 7th St, San Francisco, CA 94016"
249541,AA Batteries (4-pack),2,3.84,09/11/19 18:07,"328 7th St, San Francisco, CA 94016"
249542,Bose SoundSport Headphones,1,99.99,09/15/19 12:55,"819 Ridge St, San Francisco, CA 94016"
249543,27in FHD Monitor,1,149.99,09/15/19 19:49,"649 12th St, Boston, MA 02215"
249544,AA Batteries (4-pack),1,3.84,09/30/19 23:14,"15 Park St, Los Angeles, CA 90001"
249545,Macbook Pro Laptop,1,1700,09/09/19 15:41,"267 4th St, New York City, NY 10001"
249546,27in FHD Monitor,1,149.99,09/29/19 14:02,"143 Ridge St, New York City, NY 10001"
249547,AA Batteries (4-pack),1,3.84,09/14/19 13:38,"116 6th St, Boston, MA 02215"
249548,Lightning Charging Cable,1,14.95,09/21/19 15:52,"147 Walnut St, New York City, NY 10001"
249549,Vareebadd Phone,1,400,09/10/19 15:31,"231 River St, San Francisco, CA 94016"
249549,USB-C Charging Cable,1,11.95,09/10/19 15:31,"231 River St, San Francisco, CA 94016"
249550,Apple Airpods Headphones,1,150,09/06/19 17:39,"363 Sunset St, Austin, TX 73301"
249551,USB-C Charging Cable,1,11.95,09/19/19 18:01,"572 Spruce St, San Francisco, CA 94016"
249552,Wired Headphones,1,11.99,09/10/19 19:34,"491 Forest St, Austin, TX 73301"
249553,Bose SoundSport Headphones,1,99.99,09/07/19 05:51,"364 Chestnut St, Dallas, TX 75001"
249554,34in Ultrawide Monitor,1,379.99,09/22/19 11:35,"331 Adams St, San Francisco, CA 94016"
249555,iPhone,1,700,09/17/19 14:33,"376 5th St, Austin, TX 73301"
,,,,,
249556,AA Batteries (4-pack),1,3.84,09/08/19 06:57,"575 Sunset St, Dallas, TX 75001"
249557,ThinkPad Laptop,1,999.99,09/20/19 08:43,"241 11th St, Seattle, WA 98101"
249558,Lightning Charging Cable,1,14.95,09/13/19 08:46,"642 South St, Los Angeles, CA 90001"
249559,Macbook Pro Laptop,1,1700,09/08/19 13:52,"927 Dogwood St, Dallas, TX 75001"
249560,Bose SoundSport Headphones,1,99.99,09/21/19 23:12,"72 Lincoln St, Los Angeles, CA 90001"
249561,Bose SoundSport Headphones,1,99.99,09/10/19 15:59,"315 Hickory St, Atlanta, GA 30301"
249562,ThinkPad Laptop,1,999.99,09/01/19 12:37,"29 Cherry St, New York City, NY 10001"
249563,USB-C Charging Cable,1,11.95,09/03/19 17:43,"819 Main St, San Francisco, CA 94016"
249564,Lightning Charging Cable,1,14.95,09/10/19 17:25,"732 Lake St, Boston, MA 02215"
249565,27in 4K Gaming Monitor,1,389.99,09/25/19 17:58,"991 1st St, New York City, NY 10001"
249566,Wired Headphones,1,11.99,09/17/19 13:27,"953 Meadow St, Austin, TX 73301"
249567,Bose SoundSport Headphones,1,99.99,09/16/19 11:21,"75 Pine St, Seattle, WA 98101"
249568,USB-C Charging Cable,1,11.95,09/17/19 21:41,"148 12th St, Portland, OR 97035"
249569,Apple Airpods Headphones,1,150,09/18/19 23:33,"760 South St, San Francisco, CA 94016"
249570,AA Batteries (4-pack),1,3.84,09/21/19 00:18,"989 6th St, New York City, NY 10001"
249571,USB-C Charging Cable,1,11.95,09/16/19 21:19,"443 Park St, New York City, NY 10001"
249572,AAA Batteries (4-pack),1,2.99,09/03/19 19:03,"377 Cedar St, New York City, NY 10001"
249573,AAA Batteries (4-pack),2,2.99,09/06/19 12:08,"337 9th St, Boston, MA 02215"
249574,Bose SoundSport Headphones,1,99.99,09/19/19 19:53,"878 Washington St, Boston, MA 02215"
249575,AAA Batteries (4-pack),3,2.99,09/02/19 03:18,"611 Hickory St, San Francisco, CA 94016"
249576,20in Monitor,1,109.99,09/15/19 11:18,"136 Chestnut St, Los Angeles, CA 90001"
249577,ThinkPad Laptop,1,999.99,09/26/19 09:28,"888 Walnut St, San Francisco, CA 94016"
249578,Lightning Charging Cable,1,14.95,09/19/19 12:54,"276 Elm St, Boston, MA 02215"
249579,USB-C Charging Cable,1,11.95,09/30/19 13:01,"827 1st St, San Francisco, CA 94016"
249580,Apple Airpods Headphones,1,150,09/22/19 10:54,"50 Walnut St, Seattle, WA 98101"
249581,Lightning Charging Cable,1,14.95,09/29/19 13:02,"693 Washington St, San Francisco, CA 94016"
249582,Wired Headphones,1,11.99,09/30/19 19:14,"164 Cherry St, San Francisco, CA 94016"
249583,Bose SoundSport Headphones,1,99.99,09/16/19 15:01,"715 South St, Los Angeles, CA 90001"
249584,27in 4K Gaming Monitor,1,389.99,09/06/19 10:28,"813 Chestnut St, San Francisco, CA 94016"
249585,27in 4K Gaming Monitor,1,389.99,09/30/19 16:25,"935 2nd St, Los Angeles, CA 90001"
249586,AA Batteries (4-pack),5,3.84,09/30/19 16:28,"502 Cedar St, Boston, MA 02215"
249587,Apple Airpods Headphones,1,150,09/15/19 20:56,"950 10th St, Los Angeles, CA 90001"
249588,Macbook Pro Laptop,1,1700,09/10/19 08:59,"708 1st St, Austin, TX 73301"
249589,Apple Airpods Headphones,1,150,09/24/19 03:36,"634 Elm St, San Francisco, CA 94016"
249590,Wired Headphones,1,11.99,09/28/19 15:52,"209 Hickory St, San Francisco, CA 94016"
249591,AA Batteries (4-pack),1,3.84,09/03/19 10:59,"732 11th St, Los Angeles, CA 90001"
249592,34in Ultrawide Monitor,1,379.99,09/09/19 08:14,"811 Walnut St, San Francisco, CA 94016"
249593,AAA Batteries (4-pack),1,2.99,09/05/19 14:33,"211 Maple St, Atlanta, GA 30301"
249594,AAA Batteries (4-pack),1,2.99,09/08/19 17:13,"616 Center St, San Francisco, CA 94016"
249595,Lightning Charging Cable,1,14.95,09/11/19 12:36,"233 Chestnut St, San Francisco, CA 94016"
249596,AAA Batteries (4-pack),1,2.99,09/21/19 20:15,"69 10th St, Austin, TX 73301"
249597,Lightning Charging Cable,1,14.95,09/04/19 13:32,"398 13th St, Austin, TX 73301"
249598,AAA Batteries (4-pack),2,2.99,09/21/19 13:27,"774 Lakeview St, Austin, TX 73301"
249599,Apple Airpods Headphones,1,150,09/19/19 08:57,"72 Jefferson St, San Francisco, CA 94016"
249600,AAA Batteries (4-pack),1,2.99,09/09/19 18:33,"240 Jackson St, Atlanta, GA 30301"
249601,AA Batteries (4-pack),1,3.84,09/30/19 23:02,"935 11th St, San Francisco, CA 94016"
249602,Lightning Charging Cable,1,14.95,09/06/19 18:27,"516 Jackson St, New York City, NY 10001"
249603,Google Phone,1,600,09/01/19 17:46,"222 1st St, Seattle, WA 98101"
249604,20in Monitor,1,109.99,09/25/19 08:01,"233 Johnson St, San Francisco, CA 94016"
249605,Apple Airpods Headphones,1,150,09/04/19 16:10,"69 13th St, New York City, NY 10001"
249605,Wired Headphones,1,11.99,09/04/19 16:10,"69 13th St, New York City, NY 10001"
249606,Bose SoundSport Headphones,1,99.99,09/10/19 21:59,"203 Jackson St, New York City, NY 10001"
249607,27in 4K Gaming Monitor,1,389.99,09/02/19 11:02,"156 Maple St, Atlanta, GA 30301"
249608,iPhone,1,700,09/05/19 17:02,"351 14th St, New York City, NY 10001"
249608,Apple Airpods Headphones,1,150,09/05/19 17:02,"351 14th St, New York City, NY 10001"
249609,34in Ultrawide Monitor,1,379.99,09/13/19 19:38,"228 9th St, Portland, OR 97035"
249610,USB-C Charging Cable,1,11.95,09/16/19 17:59,"885 Lincoln St, Los Angeles, CA 90001"
249611,27in FHD Monitor,1,149.99,09/26/19 17:39,"784 Madison St, Seattle, WA 98101"
249612,Apple Airpods Headphones,1,150,09/04/19 15:36,"84 Sunset St, San Francisco, CA 94016"
249613,AAA Batteries (4-pack),1,2.99,09/27/19 13:01,"173 13th St, Los Angeles, CA 90001"
249614,USB-C Charging Cable,1,11.95,09/29/19 00:26,"133 Hickory St, Seattle, WA 98101"
249615,AAA Batteries (4-pack),2,2.99,09/21/19 09:55,"365 Cherry St, San Francisco, CA 94016"
249616,ThinkPad Laptop,1,999.99,09/01/19 16:50,"42 2nd St, San Francisco, CA 94016"
249616,Lightning Charging Cable,1,14.95,09/01/19 16:50,"42 2nd St, San Francisco, CA 94016"
249617,Lightning Charging Cable,1,14.95,09/11/19 19:01,"550 Main St, Boston, MA 02215"
249618,USB-C Charging Cable,1,11.95,09/20/19 13:03,"615 Dogwood St, Austin, TX 73301"
249619,AAA Batteries (4-pack),4,2.99,09/02/19 19:25,"281 South St, San Francisco, CA 94016"
249620,Apple Airpods Headphones,1,150,09/26/19 02:55,"328 River St, Los Angeles, CA 90001"
249621,Wired Headphones,1,11.99,09/12/19 17:41,"215 Johnson St, Boston, MA 02215"
249622,AA Batteries (4-pack),1,3.84,09/07/19 16:29,"870 2nd St, Atlanta, GA 30301"
249623,AAA Batteries (4-pack),2,2.99,09/13/19 01:35,"311 Cedar St, Los Angeles, CA 90001"
249624,AAA Batteries (4-pack),2,2.99,09/01/19 06:47,"460 11th St, New York City, NY 10001"
249625,Lightning Charging Cable,1,14.95,09/10/19 19:57,"184 7th St, Austin, TX 73301"
249626,Wired Headphones,1,11.99,09/15/19 18:23,"508 Dogwood St, San Francisco, CA 94016"
249627,Flatscreen TV,1,300,09/20/19 14:13,"744 1st St, San Francisco, CA 94016"
249628,Wired Headphones,1,11.99,09/01/19 13:22,"535 Lake St, San Francisco, CA 94016"
249629,AAA Batteries (4-pack),1,2.99,09/23/19 21:28,"755 9th St, New York City, NY 10001"
249630,Google Phone,1,600,09/06/19 11:01,"628 Lake St, Boston, MA 02215"
249631,USB-C Charging Cable,1,11.95,09/28/19 14:47,"375 Park St, Atlanta, GA 30301"
249632,Flatscreen TV,1,300,09/03/19 19:29,"632 Wilson St, San Francisco, CA 94016"
249633,iPhone,1,700,09/29/19 18:00,"710 11th St, Boston, MA 02215"
249634,USB-C Charging Cable,1,11.95,09/16/19 14:23,"989 Washington St, San Francisco, CA 94016"
249635,iPhone,1,700,09/30/19 15:57,"425 River St, Portland, ME 04101"
249636,USB-C Charging Cable,1,11.95,09/14/19 14:12,"727 Walnut St, Atlanta, GA 30301"
249637,Bose SoundSport Headphones,1,99.99,09/29/19 10:25,"803 1st St, Austin, TX 73301"
249638,AA Batteries (4-pack),2,3.84,09/26/19 13:36,"321 West St, Boston, MA 02215"
249639,AAA Batteries (4-pack),2,2.99,09/26/19 11:49,"631 1st St, San Francisco, CA 94016"
249640,Lightning Charging Cable,1,14.95,09/06/19 12:24,"282 Pine St, New York City, NY 10001"
249641,34in Ultrawide Monitor,1,379.99,09/22/19 23:29,"853 Hill St, San Francisco, CA 94016"
249642,Flatscreen TV,1,300,09/14/19 12:43,"925 8th St, San Francisco, CA 94016"
249643,Flatscreen TV,1,300,09/28/19 19:54,"275 Forest St, San Francisco, CA 94016"
249644,USB-C Charging Cable,1,11.95,09/28/19 21:13,"432 Madison St, Los Angeles, CA 90001"
249645,Vareebadd Phone,1,400,09/09/19 14:17,"5 Church St, Los Angeles, CA 90001"
249646,AA Batteries (4-pack),3,3.84,09/05/19 13:31,"199 South St, Los Angeles, CA 90001"
249647,AAA Batteries (4-pack),2,2.99,09/14/19 12:28,"669 Lincoln St, Los Angeles, CA 90001"
249648,27in FHD Monitor,1,149.99,09/26/19 15:01,"708 Wilson St, Los Angeles, CA 90001"
249649,Lightning Charging Cable,1,14.95,09/21/19 03:00,"197 14th St, Dallas, TX 75001"
249650,USB-C Charging Cable,1,11.95,09/11/19 00:34,"567 Center St, San Francisco, CA 94016"
249651,ThinkPad Laptop,1,999.99,09/08/19 20:41,"584 Cedar St, New York City, NY 10001"
249652,34in Ultrawide Monitor,1,379.99,09/03/19 01:16,"815 Jefferson St, Atlanta, GA 30301"
249653,USB-C Charging Cable,1,11.95,09/30/19 11:51,"284 Willow St, Portland, ME 04101"
249654,AA Batteries (4-pack),2,3.84,09/15/19 20:57,"692 Johnson St, San Francisco, CA 94016"
249655,Lightning Charging Cable,1,14.95,09/24/19 17:52,"454 Chestnut St, Atlanta, GA 30301"
249656,Lightning Charging Cable,1,14.95,09/08/19 20:23,"315 13th St, Dallas, TX 75001"
249657,Lightning Charging Cable,1,14.95,09/13/19 19:05,"834 Main St, Portland, OR 97035"
249658,USB-C Charging Cable,1,11.95,09/16/19 22:09,"790 Main St, New York City, NY 10001"
249659,ThinkPad Laptop,1,999.99,09/15/19 18:05,"672 Hill St, Seattle, WA 98101"
249660,34in Ultrawide Monitor,1,379.99,09/18/19 20:08,"280 1st St, Seattle, WA 98101"
249661,Lightning Charging Cable,1,14.95,09/18/19 20:47,"33 14th St, New York City, NY 10001"
249662,Macbook Pro Laptop,1,1700,09/26/19 16:35,"773 5th St, Boston, MA 02215"
249663,Lightning Charging Cable,2,14.95,09/24/19 15:05,"772 12th St, Atlanta, GA 30301"
249663,Apple Airpods Headphones,1,150,09/24/19 15:05,"772 12th St, Atlanta, GA 30301"
249664,ThinkPad Laptop,1,999.99,09/18/19 11:35,"793 Park St, San Francisco, CA 94016"
249665,Wired Headphones,1,11.99,09/17/19 22:16,"640 Forest St, San Francisco, CA 94016"
249666,USB-C Charging Cable,1,11.95,09/27/19 17:29,"344 4th St, San Francisco, CA 94016"
249667,AAA Batteries (4-pack),1,2.99,09/24/19 14:35,"292 Chestnut St, Atlanta, GA 30301"
249668,USB-C Charging Cable,1,11.95,09/11/19 09:22,"559 Hill St, San Francisco, CA 94016"
249669,Apple Airpods Headphones,1,150,09/28/19 12:46,"92 1st St, Los Angeles, CA 90001"
249670,Google Phone,1,600,09/17/19 20:10,"195 Chestnut St, San Francisco, CA 94016"
249671,Bose SoundSport Headphones,1,99.99,09/22/19 18:27,"831 Hickory St, Los Angeles, CA 90001"
249672,Lightning Charging Cable,1,14.95,09/28/19 16:54,"969 Forest St, New York City, NY 10001"
249673,AA Batteries (4-pack),3,3.84,09/07/19 12:46,"362 Forest St, Dallas, TX 75001"
249674,27in FHD Monitor,1,149.99,09/12/19 18:27,"888 Sunset St, Los Angeles, CA 90001"
249675,Lightning Charging Cable,1,14.95,09/07/19 15:34,"444 Highland St, Austin, TX 73301"
249676,AAA Batteries (4-pack),2,2.99,09/02/19 11:44,"796 Highland St, Atlanta, GA 30301"
249676,AA Batteries (4-pack),1,3.84,09/02/19 11:44,"796 Highland St, Atlanta, GA 30301"
249677,AA Batteries (4-pack),1,3.84,09/08/19 12:07,"325 Dogwood St, San Francisco, CA 94016"
249678,USB-C Charging Cable,1,11.95,09/30/19 22:18,"979 10th St, Boston, MA 02215"
249679,ThinkPad Laptop,1,999.99,09/29/19 19:18,"807 Dogwood St, Boston, MA 02215"
249680,Wired Headphones,1,11.99,09/28/19 18:20,"753 10th St, Boston, MA 02215"
249681,27in 4K Gaming Monitor,1,389.99,09/13/19 10:54,"551 Jefferson St, Dallas, TX 75001"
249682,AAA Batteries (4-pack),2,2.99,09/06/19 22:44,"178 Madison St, Boston, MA 02215"
249683,Lightning Charging Cable,1,14.95,09/24/19 12:59,"41 Center St, Los Angeles, CA 90001"
249684,ThinkPad Laptop,1,999.99,09/11/19 13:11,"613 Cedar St, Boston, MA 02215"
249685,USB-C Charging Cable,2,11.95,09/21/19 22:42,"350 West St, New York City, NY 10001"
249686,27in FHD Monitor,1,149.99,09/25/19 13:57,"286 12th St, San Francisco, CA 94016"
249687,AA Batteries (4-pack),1,3.84,09/04/19 09:54,"820 Forest St, New York City, NY 10001"
249688,Lightning Charging Cable,1,14.95,09/26/19 14:58,"336 Wilson St, Atlanta, GA 30301"
249689,Wired Headphones,1,11.99,09/02/19 19:57,"331 Main St, Dallas, TX 75001"
249690,Apple Airpods Headphones,1,150,09/20/19 21:34,"624 Forest St, Portland, OR 97035"
249691,AAA Batteries (4-pack),1,2.99,09/27/19 21:09,"909 Washington St, Atlanta, GA 30301"
249692,Lightning Charging Cable,1,14.95,09/20/19 15:17,"307 9th St, Seattle, WA 98101"
249693,20in Monitor,1,109.99,09/21/19 10:03,"828 8th St, San Francisco, CA 94016"
249694,34in Ultrawide Monitor,1,379.99,09/14/19 08:40,"509 2nd St, San Francisco, CA 94016"
249695,USB-C Charging Cable,1,11.95,09/10/19 14:51,"963 Jefferson St, New York City, NY 10001"
249696,AAA Batteries (4-pack),1,2.99,09/12/19 05:59,"697 Hickory St, Boston, MA 02215"
249697,34in Ultrawide Monitor,1,379.99,09/05/19 20:03,"279 Wilson St, Los Angeles, CA 90001"
249698,27in FHD Monitor,1,149.99,09/25/19 16:47,"773 West St, Atlanta, GA 30301"
249699,27in FHD Monitor,1,149.99,09/07/19 23:38,"344 Dogwood St, Seattle, WA 98101"
249700,Google Phone,1,600,09/09/19 18:17,"624 12th St, Atlanta, GA 30301"
249700,USB-C Charging Cable,1,11.95,09/09/19 18:17,"624 12th St, Atlanta, GA 30301"
249701,Bose SoundSport Headphones,1,99.99,09/17/19 19:00,"914 Maple St, Portland, OR 97035"
249702,Wired Headphones,1,11.99,09/03/19 07:02,"584 4th St, Los Angeles, CA 90001"
249703,Flatscreen TV,1,300,09/20/19 11:43,"597 Elm St, Dallas, TX 75001"
249704,AAA Batteries (4-pack),1,2.99,09/29/19 19:43,"75 South St, Boston, MA 02215"
249705,USB-C Charging Cable,1,11.95,09/21/19 09:53,"883 Center St, San Francisco, CA 94016"
249706,USB-C Charging Cable,1,11.95,09/21/19 15:31,"961 Elm St, Austin, TX 73301"
249707,Apple Airpods Headphones,1,150,09/08/19 14:29,"925 Lakeview St, Los Angeles, CA 90001"
249708,Apple Airpods Headphones,1,150,09/23/19 23:52,"653 Maple St, Seattle, WA 98101"
249709,USB-C Charging Cable,1,11.95,09/09/19 16:59,"322 7th St, New York City, NY 10001"
249710,Wired Headphones,1,11.99,09/27/19 12:35,"54 North St, Austin, TX 73301"
249711,USB-C Charging Cable,1,11.95,09/16/19 14:49,"843 North St, San Francisco, CA 94016"
249712,Lightning Charging Cable,1,14.95,09/27/19 15:18,"544 5th St, Portland, OR 97035"
249713,iPhone,1,700,09/19/19 19:09,"806 Adams St, Seattle, WA 98101"
249714,AAA Batteries (4-pack),1,2.99,09/05/19 10:57,"939 Park St, Los Angeles, CA 90001"
249715,Google Phone,1,600,09/02/19 19:09,"654 Madison St, Atlanta, GA 30301"
249716,Apple Airpods Headphones,1,150,09/22/19 14:13,"802 11th St, San Francisco, CA 94016"
249717,Apple Airpods Headphones,1,150,09/13/19 20:25,"997 Ridge St, Seattle, WA 98101"
249718,AAA Batteries (4-pack),3,2.99,09/27/19 14:07,"333 2nd St, San Francisco, CA 94016"
249719,Flatscreen TV,1,300,09/18/19 21:34,"510 Lake St, San Francisco, CA 94016"
249719,AAA Batteries (4-pack),1,2.99,09/18/19 21:34,"510 Lake St, San Francisco, CA 94016"
249720,Vareebadd Phone,1,400,09/19/19 09:35,"154 Hickory St, New York City, NY 10001"
249721,Lightning Charging Cable,2,14.95,09/08/19 17:53,"625 1st St, San Francisco, CA 94016"
249722,Flatscreen TV,1,300,09/29/19 22:13,"737 Maple St, San Francisco, CA 94016"
249723,Wired Headphones,1,11.99,09/29/19 22:13,"265 14th St, Seattle, WA 98101"
249724,Apple Airpods Headphones,1,150,09/05/19 11:13,"66 West St, New York City, NY 10001"
249725,Lightning Charging Cable,1,14.95,09/19/19 09:28,"130 North St, Seattle, WA 98101"
249726,27in 4K Gaming Monitor,1,389.99,09/05/19 18:56,"686 Main St, Los Angeles, CA 90001"
249727,USB-C Charging Cable,1,11.95,09/14/19 19:34,"294 Pine St, San Francisco, CA 94016"
249728,USB-C Charging Cable,1,11.95,09/14/19 21:45,"62 2nd St, Boston, MA 02215"
249729,Bose SoundSport Headphones,1,99.99,09/22/19 16:20,"163 4th St, Austin, TX 73301"
249730,27in FHD Monitor,1,149.99,09/28/19 17:38,"956 Highland St, New York City, NY 10001"
249731,AAA Batteries (4-pack),1,2.99,09/07/19 17:29,"448 Lincoln St, San Francisco, CA 94016"
249732,Apple Airpods Headphones,1,150,09/23/19 15:39,"898 12th St, Los Angeles, CA 90001"
249733,Apple Airpods Headphones,1,150,09/14/19 10:36,"894 Madison St, San Francisco, CA 94016"
249734,AA Batteries (4-pack),2,3.84,09/01/19 20:05,"927 6th St, Los Angeles, CA 90001"
249735,27in 4K Gaming Monitor,1,389.99,09/22/19 11:54,"374 Pine St, New York City, NY 10001"
249736,AA Batteries (4-pack),1,3.84,09/28/19 10:07,"962 Main St, Boston, MA 02215"
249737,Lightning Charging Cable,1,14.95,09/02/19 01:05,"159 Johnson St, San Francisco, CA 94016"
249738,Wired Headphones,1,11.99,09/27/19 12:18,"601 9th St, San Francisco, CA 94016"
249739,AAA Batteries (4-pack),2,2.99,09/05/19 00:30,"869 Ridge St, Los Angeles, CA 90001"
249740,Wired Headphones,1,11.99,09/05/19 11:43,"103 Park St, San Francisco, CA 94016"
249741,Lightning Charging Cable,1,14.95,09/03/19 17:17,"475 9th St, Los Angeles, CA 90001"
249742,27in FHD Monitor,1,149.99,09/26/19 00:50,"849 Cherry St, New York City, NY 10001"
249743,27in FHD Monitor,1,149.99,09/08/19 05:51,"904 6th St, Dallas, TX 75001"
249744,Wired Headphones,1,11.99,09/11/19 21:33,"182 Pine St, San Francisco, CA 94016"
249745,Google Phone,1,600,09/18/19 19:50,"737 5th St, Dallas, TX 75001"
249746,Flatscreen TV,1,300,09/12/19 18:14,"4 Sunset St, Los Angeles, CA 90001"
249747,ThinkPad Laptop,1,999.99,09/01/19 09:56,"817 5th St, Atlanta, GA 30301"
249748,USB-C Charging Cable,1,11.95,09/06/19 06:50,"305 Church St, New York City, NY 10001"
249749,Flatscreen TV,1,300,09/22/19 11:35,"451 Walnut St, Seattle, WA 98101"
249750,USB-C Charging Cable,1,11.95,09/27/19 12:03,"822 4th St, Boston, MA 02215"
249750,AAA Batteries (4-pack),1,2.99,09/27/19 12:03,"822 4th St, Boston, MA 02215"
249751,27in FHD Monitor,1,149.99,09/01/19 19:42,"83 Elm St, San Francisco, CA 94016"
249752,AAA Batteries (4-pack),2,2.99,09/25/19 17:30,"396 Pine St, Boston, MA 02215"
249753,ThinkPad Laptop,1,999.99,09/26/19 09:29,"868 4th St, Los Angeles, CA 90001"
249754,27in FHD Monitor,1,149.99,09/25/19 17:03,"646 Park St, Los Angeles, CA 90001"
249755,AAA Batteries (4-pack),1,2.99,09/30/19 08:04,"266 13th St, New York City, NY 10001"
249756,Lightning Charging Cable,1,14.95,09/14/19 13:01,"514 Center St, Los Angeles, CA 90001"
249757,Bose SoundSport Headphones,1,99.99,09/16/19 01:32,"48 Ridge St, Los Angeles, CA 90001"
249758,LG Dryer,1,600.0,09/03/19 14:29,"648 Lake St, Portland, OR 97035"
249758,Lightning Charging Cable,1,14.95,09/03/19 14:29,"648 Lake St, Portland, OR 97035"
249759,Bose SoundSport Headphones,1,99.99,09/03/19 18:27,"720 14th St, Atlanta, GA 30301"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
249760,iPhone,1,700,09/27/19 21:36,"282 South St, Boston, MA 02215"
249761,USB-C Charging Cable,1,11.95,09/17/19 15:40,"68 River St, San Francisco, CA 94016"
249762,34in Ultrawide Monitor,1,379.99,09/23/19 08:23,"273 Spruce St, Los Angeles, CA 90001"
249763,Lightning Charging Cable,1,14.95,09/08/19 20:34,"724 Washington St, Seattle, WA 98101"
249764,ThinkPad Laptop,1,999.99,09/07/19 13:42,"650 North St, Los Angeles, CA 90001"
249765,AA Batteries (4-pack),1,3.84,09/07/19 11:26,"28 Pine St, Los Angeles, CA 90001"
249766,iPhone,1,700,09/30/19 17:21,"864 Maple St, Los Angeles, CA 90001"
249766,Apple Airpods Headphones,1,150,09/30/19 17:21,"864 Maple St, Los Angeles, CA 90001"
249767,27in 4K Gaming Monitor,1,389.99,09/18/19 08:08,"25 14th St, San Francisco, CA 94016"
249768,Vareebadd Phone,1,400,09/26/19 15:52,"610 Forest St, New York City, NY 10001"
249769,Lightning Charging Cable,1,14.95,09/25/19 11:47,"659 Main St, Los Angeles, CA 90001"
249770,Apple Airpods Headphones,1,150,09/06/19 20:13,"97 10th St, Dallas, TX 75001"
249771,AAA Batteries (4-pack),4,2.99,09/01/19 11:45,"161 8th St, Atlanta, GA 30301"
249772,27in 4K Gaming Monitor,1,389.99,09/11/19 17:38,"872 Main St, Boston, MA 02215"
249773,Apple Airpods Headphones,1,150,09/23/19 12:58,"359 11th St, Los Angeles, CA 90001"
249774,AAA Batteries (4-pack),2,2.99,09/04/19 10:22,"337 Lake St, Los Angeles, CA 90001"
249774,Apple Airpods Headphones,1,150,09/04/19 10:22,"337 Lake St, Los Angeles, CA 90001"
249775,Bose SoundSport Headphones,1,99.99,09/18/19 18:37,"271 Dogwood St, Los Angeles, CA 90001"
249776,Bose SoundSport Headphones,1,99.99,09/09/19 19:39,"521 Wilson St, Seattle, WA 98101"
249777,Apple Airpods Headphones,1,150,09/04/19 18:50,"705 Willow St, Portland, OR 97035"
249778,Lightning Charging Cable,1,14.95,09/30/19 20:50,"331 Forest St, Atlanta, GA 30301"
249779,20in Monitor,1,109.99,09/13/19 16:20,"288 Wilson St, San Francisco, CA 94016"
249780,USB-C Charging Cable,1,11.95,09/16/19 10:45,"992 Jackson St, Los Angeles, CA 90001"
249781,USB-C Charging Cable,1,11.95,09/28/19 19:53,"115 Chestnut St, Austin, TX 73301"
249782,34in Ultrawide Monitor,1,379.99,09/18/19 01:39,"597 Lakeview St, San Francisco, CA 94016"
249783,AA Batteries (4-pack),1,3.84,09/26/19 10:41,"892 7th St, Austin, TX 73301"
249784,AAA Batteries (4-pack),2,2.99,09/17/19 14:10,"445 Wilson St, Austin, TX 73301"
249785,AAA Batteries (4-pack),1,2.99,09/17/19 18:45,"137 2nd St, Seattle, WA 98101"
249786,27in FHD Monitor,1,149.99,09/06/19 09:22,"839 14th St, Los Angeles, CA 90001"
249787,USB-C Charging Cable,1,11.95,09/01/19 16:53,"398 Cherry St, Portland, OR 97035"
249788,USB-C Charging Cable,1,11.95,09/29/19 16:34,"576 Lakeview St, San Francisco, CA 94016"
249789,Apple Airpods Headphones,1,150,09/21/19 17:53,"758 Washington St, Dallas, TX 75001"
249790,Lightning Charging Cable,1,14.95,09/17/19 09:50,"910 Cherry St, Atlanta, GA 30301"
249791,AAA Batteries (4-pack),1,2.99,09/12/19 19:30,"829 Forest St, San Francisco, CA 94016"
249792,27in FHD Monitor,1,149.99,09/16/19 13:22,"612 12th St, New York City, NY 10001"
249793,USB-C Charging Cable,2,11.95,09/02/19 10:38,"752 Forest St, Dallas, TX 75001"
249794,Macbook Pro Laptop,1,1700,09/25/19 20:06,"350 7th St, Austin, TX 73301"
249795,27in 4K Gaming Monitor,1,389.99,09/05/19 13:03,"135 9th St, Los Angeles, CA 90001"
249796,Bose SoundSport Headphones,1,99.99,09/24/19 20:01,"757 North St, Dallas, TX 75001"
,,,,,
249797,Lightning Charging Cable,1,14.95,09/11/19 03:10,"626 Lincoln St, Portland, OR 97035"
249798,Vareebadd Phone,1,400,09/27/19 16:44,"446 Jackson St, Los Angeles, CA 90001"
249799,Apple Airpods Headphones,1,150,09/19/19 14:57,"714 Madison St, New York City, NY 10001"
249800,iPhone,1,700,09/27/19 16:46,"404 South St, Portland, ME 04101"
249801,USB-C Charging Cable,1,11.95,09/24/19 05:31,"956 Forest St, Atlanta, GA 30301"
249802,Apple Airpods Headphones,1,150,09/28/19 13:01,"874 13th St, San Francisco, CA 94016"
249803,Lightning Charging Cable,1,14.95,09/01/19 14:21,"435 Lake St, San Francisco, CA 94016"
249804,USB-C Charging Cable,1,11.95,09/06/19 19:38,"891 South St, Los Angeles, CA 90001"
249805,USB-C Charging Cable,2,11.95,09/28/19 13:59,"952 Wilson St, San Francisco, CA 94016"
249806,USB-C Charging Cable,1,11.95,09/28/19 18:20,"683 14th St, New York City, NY 10001"
